"Journal Data Filtered By:  Selected JCR Year: 2017 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,ISSN,Journal Impact Factor,5-Year Impact Factor,Article Influence Score
10862,Families In Society-The Journal of Contemporary Social Services,1044-3894,0.537,0.675,0.156
10862,Perfiles Latinoamericanos,0188-7653,0.537,0.640,0.114
10862,SCIENTIST,0890-3670,0.537,0.331,0.151
10862,SCIENTIST,0890-3670,0.537,0.331,0.151
10867,Forum-A Journal of Applied Research in Contemporary Politics,2194-6183,0.536,0.515,0.275
10867,International Journal of Number Theory,1793-0421,0.536,0.561,0.531
10867,Journal of Logic Language and Information,0925-8531,0.536,Not Available,Not Available
10867,Journal of South Asian Development,0973-1741,0.536,0.603,0.143
10867,LATIN AMERICAN RESEARCH REVIEW,0023-8791,0.536,0.605,0.246
10867,PACIFIC JOURNAL OF MATHEMATICS,0030-8730,0.536,0.664,0.854
10873,AUSTRALIAN ECONOMIC PAPERS,0004-900X,0.535,0.455,0.132
10873,INTERNATIONAL POLYMER PROCESSING,0930-777X,0.535,0.559,0.097
10873,JOURNAL OF IMAGING SCIENCE AND TECHNOLOGY,1062-3701,0.535,0.379,0.124
10873,PSIKHOLOGICHESKII ZHURNAL,0205-9592,0.535,0.587,0.039
10877,COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,0332-1649,0.534,0.487,0.100
10877,DOKLADY MATHEMATICS,1064-5624,0.534,0.419,0.232
10877,JOURNAL OF FAMILY PRACTICE,0094-3509,0.534,0.638,0.201
10877,JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH,0022-4456,0.534,0.661,0.088
10881,Pediatric Allergy Immunology and Pulmonology,2151-321X,0.533,0.710,0.200
10881,SINGAPORE ECONOMIC REVIEW,0217-5908,0.533,0.502,0.142
10881,SPACE POLICY,0265-9646,0.533,0.630,0.128
10881,STATISTICS & PROBABILITY LETTERS,0167-7152,0.533,0.677,0.428
10885,CRITIQUE OF ANTHROPOLOGY,0308-275X,0.532,1.083,0.509
10885,Educational Sciences-Theory & Practice,1303-0485,0.532,0.782,0.099
10885,JOURNAL OF CHILD & ADOLESCENT SUBSTANCE ABUSE,1067-828X,0.532,0.745,0.198
10885,Physics of Wave Phenomena,1541-308X,0.532,0.429,0.107
10889,ACTA POLONIAE PHARMACEUTICA,0001-6837,0.531,0.884,0.166
10889,CHILD & FAMILY BEHAVIOR THERAPY,0731-7107,0.531,0.705,0.211
10889,ELECTRONIC COMMUNICATIONS IN PROBABILITY,1083-589X,0.531,0.714,0.905
10889,FEDERAL RESERVE BANK OF ST LOUIS REVIEW,0014-9187,0.531,0.931,0.377
10889,FERROELECTRICS LETTERS SECTION,0731-5171,0.531,0.410,0.113
10889,Journal of Mathematical Physics Analysis Geometry,1812-9471,0.531,0.352,0.271
10889,WESTERN NORTH AMERICAN NATURALIST,1527-0904,0.531,0.502,0.135
10896,Boletin de la Sociedad Geologica Mexicana,1405-3322,0.530,0.629,0.170
10896,Journal of Systems Science & Complexity,1009-6124,0.530,0.661,0.194
10898,ACM Journal on Computing and Cultural Heritage,1556-4673,0.529,Not Available,Not Available
10898,CHEMIE IN UNSERER ZEIT,0009-2851,0.529,0.280,0.054
10898,FOLIA LINGUISTICA HISTORICA,0168-647X,0.529,0.525,0.290
10898,Indian Journal of Pathology and Microbiology,0377-4929,0.529,0.678,0.141
10898,JOURNAL OF LIE THEORY,0949-5932,0.529,0.460,0.555
10898,Mechanika,1392-1207,0.529,0.440,0.074
10898,Mljekarstvo,0026-704X,0.529,0.586,0.096
10898,SOCIETY,0147-2011,0.529,0.508,0.146
10906,ZOOLOGY IN THE MIDDLE EAST,0939-7140,0.528,0.514,0.157
10907,ACTA MATHEMATICA SINICA-ENGLISH SERIES,1439-8516,0.527,0.555,0.368
10907,Algebra and Logic,0002-5232,0.527,0.481,0.261
10907,SOLAR SYSTEM RESEARCH,0038-0946,0.527,0.627,0.194
10910,Informes de la Construccion,0020-0883,0.526,0.469,0.074
10910,Iranian Journal of Veterinary Research,1728-1997,0.526,0.530,0.109
10910,PAN-PACIFIC ENTOMOLOGIST,0031-0603,0.526,0.568,0.187
10910,PUBLICATIONES MATHEMATICAE-DEBRECEN,0033-3883,0.526,0.584,0.350
10910,Radiation Effects and Defects in Solids,1042-0150,0.526,0.558,0.123
10910,Saude e Sociedade,0104-1290,0.526,0.512,0.081
10910,Souls,1099-9949,0.526,0.333,0.098
10917,ACTA BIOLOGICA COLOMBIANA,0120-548X,0.525,Not Available,Not Available
10917,AMERICAN SCIENTIST,0003-0996,0.525,0.789,0.437
10917,AQUATIC LIVING RESOURCES,0990-7440,0.525,1.254,0.340
10917,CAHIERS DE BIOLOGIE MARINE,0007-9723,0.525,0.684,0.175
10917,CIENCIA RURAL,0103-8478,0.525,0.618,0.147
10917,INDIAN JOURNAL OF CHEMISTRY SECTION B-ORGANIC CHEMISTRY INCLUDING MEDICINAL CHEMISTRY,0376-4699,0.525,0.516,0.077
10917,Journal of Community Health Nursing,0737-0016,0.525,0.727,0.194
10917,Journal of Community Health Nursing,0737-0016,0.525,0.727,0.194
10917,Journal of Ship Production and Design,2158-2866,0.525,0.619,0.142
10917,Language and Literature,0963-9470,0.525,0.602,0.144
10917,Ulusal Travma ve Acil Cerrahi Dergisi-Turkish Journal of Trauma & Emergency Surgery,1306-696X,0.525,0.635,0.137
10928,CURRENT HERPETOLOGY,1345-5834,0.524,Not Available,Not Available
10928,Iranian Journal of Radiology,1735-1065,0.524,0.686,0.172
10928,JOURNAL OF WUHAN UNIVERSITY OF TECHNOLOGY-MATERIALS SCIENCE EDITION,1000-2413,0.524,0.637,0.113
10928,PHYSICS OF ATOMIC NUCLEI,1063-7788,0.524,0.507,0.129
10932,Acta Histriae,1318-0185,0.523,0.291,0.005
10932,DEUTSCHE MEDIZINISCHE WOCHENSCHRIFT,0012-0472,0.523,0.475,0.089
10932,FOLIA BIOLOGICA-KRAKOW,0015-5497,0.523,0.695,0.164
10935,Anthropology Southern Africa,2332-3256,0.522,0.522,0.183
10935,BULLETIN OF THE KOREAN CHEMICAL SOCIETY,1229-5949,0.522,0.684,0.123
10935,JOURNAL OF ASIAN AND AFRICAN STUDIES,0021-9096,0.522,Not Available,Not Available
10935,JOURNAL OF WOMEN & AGING,0895-2841,0.522,1.040,0.270
10935,MATHEMATICAL LOGIC QUARTERLY,0942-5616,0.522,0.424,0.405
10935,Northwestern Journal of International Law & Business,0196-3228,0.522,Not Available,Not Available
10935,STRENGTH OF MATERIALS,0039-2316,0.522,0.521,0.085
10935,THEORY AND DECISION,0040-5833,0.522,0.790,0.564
10943,JOURNAL OF STRUCTURAL CHEMISTRY,0022-4766,0.521,0.527,0.097
10943,Materials Testing,0025-5300,0.521,0.477,0.100
10945,Canadian Studies in Population,0380-1489,0.520,0.630,0.221
10945,Dyna,0012-7361,0.520,0.292,0.041
10947,AMERICAN MALACOLOGICAL BULLETIN,0740-2783,0.519,0.786,0.228
10947,ARCHIVE FOR MATHEMATICAL LOGIC,0933-5846,0.519,0.545,0.595
10947,Brodogradnja,0007-215X,0.519,0.573,0.085
10947,Emergency Medicine International,2090-2840,0.519,Not Available,Not Available
10947,European Physical Journal H,2102-6459,0.519,1.028,0.319
10947,Iranian Journal of Science and Technology-Transactions of Electrical Engineering,2228-6179,0.519,0.397,0.053
10947,MICHIGAN MATHEMATICAL JOURNAL,0026-2285,0.519,0.587,0.870
10947,Methodology-European Journal of Research Methods for the Behavioral and Social Sciences,1614-1881,0.519,1.452,0.834
10947,NATIONAL ACADEMY SCIENCE LETTERS-INDIA,0250-541X,0.519,0.604,0.128
10947,POWDER DIFFRACTION,0885-7156,0.519,0.833,0.211
10947,REPRESENTATIONS,0734-6018,0.519,0.675,0.156
10947,RUSSIAN JOURNAL OF NEMATOLOGY,0869-6918,0.519,0.394,0.118
10947,Russian Journal of Developmental Biology,1062-3604,0.519,0.478,0.104
10947,ZEITSCHRIFT FUR ARBEITS-UND ORGANISATIONSPSYCHOLOGIE,0932-4089,0.519,0.485,0.085
10961,Education as Change,1682-3206,0.518,0.600,0.100
10962,CRUSTACEANA,0011-216X,0.517,0.729,0.215
10962,JOURNAL OF MATHEMATICAL SOCIOLOGY,0022-250X,0.517,0.446,0.257
10962,JOURNAL OF MATHEMATICAL SOCIOLOGY,0022-250X,0.517,0.446,0.257
10962,Revista de la Union Matematica Argentina,0041-6932,0.517,0.354,0.212
10962,TOHOKU MATHEMATICAL JOURNAL,0040-8735,0.517,0.609,0.720
10967,AFRICAN INVERTEBRATES,1681-5556,0.516,0.484,0.146
10967,DESIGN AUTOMATION FOR EMBEDDED SYSTEMS,0929-5585,0.516,0.564,0.195
10967,IEICE TRANSACTIONS ON ELECTRONICS,1745-1353,0.516,0.375,0.108
10967,Pacific Economic Review,1361-374X,0.516,0.588,0.235
10967,Revista Colombiana de Ciencias Pecuarias,0120-0690,0.516,0.385,0.077
10967,TAPPI JOURNAL,0734-1415,0.516,0.611,0.117
10967,Translation and Interpreting Studies,1932-2798,0.516,0.630,0.228
10974,ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE,0037-9271,0.515,0.589,0.195
10974,COMPTES RENDUS MATHEMATIQUE,1631-073X,0.515,0.605,0.601
10974,EUROPEAN REVIEW OF APPLIED PSYCHOLOGY-REVUE EUROPEENNE DE PSYCHOLOGIE APPLIQUEE,1162-9088,0.515,1.053,0.303
10974,Gradevinar,0350-2465,0.515,0.529,0.090
10974,JOURNAL OF THE HISTORY OF THE BEHAVIORAL SCIENCES,0022-5061,0.515,0.600,0.272
10974,SOCIAL RESEARCH,0037-783X,0.515,0.668,0.225
10974,THEORETICAL FOUNDATIONS OF CHEMICAL ENGINEERING,0040-5795,0.515,0.491,0.097
10981,Iranian Journal of Science and Technology-Transactions of Civil Engineering,2228-6160,0.514,0.771,0.140
10982,Handchirurgie Mikrochirurgie Plastische Chirurgie,0722-1819,0.513,0.570,0.118
10982,Research in Science & Technological Education,0263-5143,0.513,1.129,0.283
10984,International Journal of Nanotechnology,1475-7435,0.512,0.433,0.082
10984,JOURNAL OF CONCHOLOGY,0022-0019,0.512,0.541,0.146
10984,Journal of African Media Studies,2040-199X,0.512,0.485,0.089
10984,LAW AND PHILOSOPHY,0167-5249,0.512,0.798,0.346
10984,MEDICINA-BUENOS AIRES,0025-7680,0.512,0.511,0.111
10989,Australian Journal of Advanced Nursing,0813-0531,0.511,0.791,0.162
10989,Australian Journal of Advanced Nursing,0813-0531,0.511,0.791,0.162
10989,Journal of Cellular Automata,1557-5969,0.511,0.504,0.111
10989,Journal of Language Identity and Education,1534-8458,0.511,0.721,0.204
10989,REVISTA DE BIOLOGIA TROPICAL,0034-7744,0.511,0.703,0.175
10989,STUDIA PSYCHOLOGICA,0039-3320,0.511,0.553,0.153
10995,DEFENCE SCIENCE JOURNAL,0011-748X,0.510,0.644,0.115
10995,JOURNAL OF SOCIAL SERVICE RESEARCH,0148-8376,0.510,0.936,0.245
10997,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,0319-5724,0.509,0.924,0.801
10997,Indian Journal of Surgery,0972-2068,0.509,0.589,0.112
10997,Journal of Hard Tissue Biology,1341-7649,0.509,0.370,0.053
11000,AFRICAN ENTOMOLOGY,1021-3589,0.508,0.603,0.149
11000,CESKA A SLOVENSKA NEUROLOGIE A NEUROCHIRURGIE,1210-7859,0.508,0.290,0.039
11000,Japanese Journal of Political Science,1468-1099,0.508,0.474,0.197
11000,Journal of Electrical Engineering-Elektrotechnicky Casopis,1335-3632,0.508,0.549,0.091
11000,Logical Methods in Computer Science,1860-5974,0.508,0.685,0.370
11000,MONTHLY LABOR REVIEW,0098-1818,0.508,0.590,0.397
11006,Applied Mathematics-A Journal of Chinese Universities Series B,1005-1031,0.507,0.368,0.166
11006,Russian Meteorology and Hydrology,1068-3739,0.507,0.479,0.107
11008,Bulletin of the Lebedev Physics Institute,1068-3356,0.506,0.472,0.079
11008,INTERNATIONAL JOURNAL OF ENVIRONMENT AND POLLUTION,0957-4352,0.506,0.641,0.154
11008,Moscow University Physics Bulletin,0027-1349,0.506,0.373,0.108
11011,RUSSIAN JOURNAL OF GENETICS,1022-7954,0.505,0.537,0.108
11011,South African Journal of Economic and Management Sciences,2222-3436,0.505,0.491,0.074
11013,APPLIED ECONOMICS LETTERS,1350-4851,0.504,0.568,0.176
11013,Social Work in Public Health,1937-1918,0.504,0.970,0.272
11015,AT-Automatisierungstechnik,0178-2312,0.503,0.380,0.059
11015,Journal of Advanced Mechanical Design Systems and Manufacturing,1881-3054,0.503,0.540,0.118
11015,TIERARZTLICHE PRAXIS,0303-6286,0.503,0.489,0.135
11018,IEEE Latin America Transactions,1548-0992,0.502,0.465,0.063
11019,COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION,0361-0918,0.501,0.667,0.227
11020,AFRICAN JOURNAL OF HERPETOLOGY,2156-4574,0.500,0.586,0.197
11020,AMERICAN BANKRUPTCY LAW JOURNAL,0027-9048,0.500,0.679,0.364
11020,ANALES DEL JARDIN BOTANICO DE MADRID,0211-1322,0.500,0.687,0.184
11020,ANTHROPOZOOLOGICA,0761-3032,0.500,0.549,0.203
11020,Australian Library Journal,0004-9670,0.500,0.583,0.105
11020,BOTHALIA,0006-8241,0.500,0.524,0.171
11020,Baltica,0067-3064,0.500,0.618,0.117
11020,CANADIAN JOURNAL OF POLITICAL SCIENCE-REVUE CANADIENNE DE SCIENCE POLITIQUE,0008-4239,0.500,0.690,0.193
11020,Cerne,0104-7760,0.500,0.682,0.157
11020,ENDEAVOUR,0160-9327,0.500,0.544,0.297
11020,FinanzArchiv,0015-2218,0.500,0.660,0.300
11020,HAHR-Hispanic American Historical Review,0018-2168,0.500,0.641,0.147
11020,HORTICULTURAL SCIENCE,0862-867X,0.500,0.819,0.188
11020,Historical Records of Australian Science,0727-3061,0.500,0.417,0.034
11020,IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,1745-1361,0.500,0.398,0.087
11020,INDIAN ECONOMIC AND SOCIAL HISTORY REVIEW,0019-4646,0.500,0.523,0.335
11020,INTERNATIONAL JOURNAL OF GAME THEORY,0020-7276,0.500,0.635,0.620
11020,INTERNATIONAL JOURNAL OF GAME THEORY,0020-7276,0.500,0.635,0.620
11020,International Journal of Developmental Disabilities,2047-3869,0.500,0.550,0.177
11020,JOURNAL OF REHABILITATION,0022-4154,0.500,0.771,0.160
11020,JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES,0022-5045,0.500,0.633,0.418
11020,JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES,0022-5045,0.500,0.633,0.418
11020,Journal of Derivatives,1074-1240,0.500,0.539,0.202
11020,Journal of Hospice & Palliative Nursing,1522-2179,0.500,0.663,0.180
11020,Journal of Hospice & Palliative Nursing,1522-2179,0.500,0.663,0.180
11020,Journal of Materials Education,0738-7989,0.500,0.603,0.108
11020,LIBRI,0024-2667,0.500,0.596,0.090
11020,Landbauforschung,0458-6859,0.500,0.429,0.105
11020,Neural Network World,1210-0552,0.500,0.601,0.126
11020,PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MUNICIPAL ENGINEER,0965-0903,0.500,0.476,0.089
11020,Politikon,0258-9346,0.500,0.574,0.127
11020,Pragmatics,1018-2101,0.500,0.587,0.247
11020,Psicologia-Reflexao e Critica,1678-7153,0.500,0.501,0.112
11020,Rural History-Economy Society Culture,0956-7933,0.500,0.393,0.392
11020,SALUD MENTAL,0185-3325,0.500,0.523,0.090
11020,SOCIOLOGIA,0049-1225,0.500,0.391,0.045
11020,Scientia Forestalis,1413-9324,0.500,0.630,0.131
11020,Seminars in Orthodontics,1073-8746,0.500,Not Available,Not Available
11020,Social Science Japan Journal,1369-1465,0.500,0.447,0.165
11020,TRANSACTIONS OF THE ROYAL SOCIETY OF SOUTH AUSTRALIA,0372-1426,0.500,0.538,0.107
11060,APPLIED ENGINEERING IN AGRICULTURE,0883-8542,0.497,0.698,0.151
11060,CANADIAN MATHEMATICAL BULLETIN-BULLETIN CANADIEN DE MATHEMATIQUES,0008-4395,0.497,0.482,0.428
11060,FOLIA MORPHOLOGICA,0015-5659,0.497,0.557,0.149
11063,RUSSIAN JOURNAL OF APPLIED CHEMISTRY,1070-4272,0.494,0.427,0.073
11063,Revista Iberoamericana de Automatica e Informatica Industrial,1697-7912,0.494,0.505,0.077
11065,ESAIM-Probability and Statistics,1292-8100,0.493,0.658,0.717
11065,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,0374-4884,0.493,0.401,0.091
11065,MIKROBIYOLOJI BULTENI,0374-9096,0.493,0.546,0.097
11065,Madera y Bosques,1405-0471,0.493,0.626,0.115
11065,TECHNOLOGY AND CULTURE,0040-165X,0.493,0.608,0.358
11065,TECHNOLOGY AND CULTURE,0040-165X,0.493,0.608,0.358
11071,SEMIGROUP FORUM,0037-1912,0.492,0.544,0.479
11072,Journal of Psychology in Africa,1433-0237,0.491,0.501,0.082
11072,Journal of Social Philosophy,0047-2786,0.491,0.717,0.203
11072,Media International Australia,1329-878X,0.491,0.650,0.179
11072,OSAKA JOURNAL OF MATHEMATICS,0030-6126,0.491,0.539,0.545
11076,JOURNAL OF INORGANIC MATERIALS,1000-324X,0.490,0.449,0.063
11076,MECHANICS OF COMPOSITE MATERIALS,0191-5665,0.490,0.720,0.127
11078,BMGN-The Low Countries Historical Review,0165-0505,0.489,0.346,0.106
11078,CEREAL RESEARCH COMMUNICATIONS,0133-3720,0.489,0.506,0.103
11078,Computer Assisted Surgery,2469-9322,0.489,0.489,0.081
11078,Journal of Integral Equations and Applications,0897-3962,0.489,1.193,0.610
11078,TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES,1300-0128,0.489,0.587,0.135
11078,University of Pennsylvania Journal of International Law,1938-0283,0.489,0.555,0.237
11084,Canadian Journal of School Psychology,0829-5735,0.488,Not Available,Not Available
11084,Critical Care Nursing Clinics of North America,0899-5885,0.488,0.584,0.128
11084,Critical Care Nursing Clinics of North America,0899-5885,0.488,0.584,0.128
11084,FOREST PRODUCTS JOURNAL,0015-7473,0.488,0.792,0.199
11084,Mitochondrial DNA Part B-Resources,2380-2359,0.488,0.488,0.084
11084,Research and Theory for Nursing Practice,1541-6577,0.488,0.692,0.160
11084,Research and Theory for Nursing Practice,1541-6577,0.488,0.692,0.160
11084,SWISS JOURNAL OF PSYCHOLOGY,1421-0185,0.488,0.739,0.213
11084,Ukrainian Journal of Physical Optics,1609-1833,0.488,0.561,0.097
11093,COMPUTATIONAL COMPLEXITY,1016-3328,0.487,0.905,0.788
11093,Engineering Management Journal,1042-9247,0.487,0.771,0.060
11093,Engineering Management Journal,1042-9247,0.487,0.771,0.060
11093,JNP-Journal for Nurse Practitioners,1555-4155,0.487,0.532,0.105
11093,JNP-Journal for Nurse Practitioners,1555-4155,0.487,0.532,0.105
11093,Lithuanian Mathematical Journal,0363-1672,0.487,0.467,0.337
11099,CORNELL INTERNATIONAL LAW JOURNAL,0010-8812,0.486,0.729,0.223
11099,Environment Protection Engineering,0324-8828,0.486,0.822,0.116
11099,GRUPPENPSYCHOTHERAPIE UND GRUPPENDYNAMIK,0017-4947,0.486,0.341,0.065
11099,Journal of Quantitative Linguistics,0929-6174,0.486,0.685,0.139
11099,MECHANICAL ENGINEERING,0025-6501,0.486,0.507,0.092
11099,Pigment & Resin Technology,0369-9420,0.486,0.708,0.091
11099,Stochastics and Dynamics,0219-4937,0.486,0.738,0.494
11106,CENTRAL EUROPEAN HISTORY,0008-9389,0.485,0.471,0.361
11106,Journal of International Trade & Economic Development,0963-8199,0.485,0.615,0.123
11106,Journal of Risk Model Validation,1753-9579,0.485,0.429,0.106
11109,BIJDRAGEN TOT DE TAAL- LAND- EN VOLKENKUNDE,0006-2294,0.484,0.405,0.186
11109,JOURNAL OF NIPPON MEDICAL SCHOOL,1345-4676,0.484,0.647,0.167
11109,Open Medicine,2391-5463,0.484,0.484,0.077
11112,Brazilian Journal of Pharmaceutical Sciences,1984-8250,0.483,0.910,0.162
11112,International Journal of Aeronautical and Space Sciences,2093-274X,0.483,0.685,0.167
11112,Wilson Journal of Ornithology,1559-4491,0.483,0.642,0.207
11115,Asian Perspective,0258-9184,0.482,0.523,0.151
11115,BULLETIN OF THE AUSTRALIAN MATHEMATICAL SOCIETY,0004-9727,0.482,0.519,0.374
11115,Georgian Mathematical Journal,1072-947X,0.482,0.512,0.192
11115,Latin American Journal of Aquatic Research,0718-560X,0.482,0.738,0.194
11115,SENSORS AND MATERIALS,0914-4935,0.482,0.529,0.109
11115,Turkish Journal of Fisheries and Aquatic Sciences,1303-2712,0.482,0.764,0.173
11121,ACTA MATHEMATICA HUNGARICA,0236-5294,0.481,0.584,0.345
11121,ANTHROPOLOGIE,0003-5521,0.481,0.739,0.239
11121,COMMUNICATIONS IN ALGEBRA,0092-7872,0.481,0.542,0.371
11121,CYTOLOGIA,0011-4545,0.481,0.498,0.044
11121,Diachronica,0176-4225,0.481,0.675,0.254
11121,GRAPHS AND COMBINATORICS,0911-0119,0.481,0.599,0.501
11121,Risk Management-Journal of Risk Crisis and Disaster,1460-3799,0.481,0.591,0.174
11121,SCOTTISH MEDICAL JOURNAL,0036-9330,0.481,0.592,0.170
11129,Discrete Optimization,1572-5286,0.480,0.787,0.561
11129,PHONETICA,0031-8388,0.480,0.742,0.363
11129,PHONETICA,0031-8388,0.480,0.742,0.363
11129,SCIENCE & SOCIETY,0036-8237,0.480,0.720,0.261
11133,GEOLOGICAL SURVEY OF DENMARK AND GREENLAND BULLETIN,1604-8156,0.479,0.670,0.205
11133,Journal of Experimental Psychopathology,2043-8087,0.479,Not Available,Not Available
11133,Nephrologie & Therapeutique,1769-7255,0.479,0.429,0.091
11136,Asia-Pacific Journal of Accounting & Economics,1608-1625,0.478,0.354,0.085
11136,Kyushu Journal of Mathematics,1340-6116,0.478,0.520,0.468
11136,RAIRO-OPERATIONS RESEARCH,0399-0559,0.478,0.562,0.163
11139,Bauingenieur,0005-6650,0.477,0.373,0.123
11139,JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION,0027-9684,0.477,0.839,0.321
11141,ACTA ARITHMETICA,0065-1036,0.476,0.541,0.667
11141,Analysis Mathematica,0133-3852,0.476,0.475,0.263
11141,CANDOLLEA,0373-2967,0.476,0.457,0.148
11141,DYNAMICAL SYSTEMS-AN INTERNATIONAL JOURNAL,1468-9367,0.476,0.528,0.367
11141,INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS,0352-9045,0.476,0.467,0.083
11141,JOURNAL OF THE SOCIETY OF LEATHER TECHNOLOGISTS AND CHEMISTS,0144-0322,0.476,0.448,0.067
11141,Methods in Microbiology,0580-9517,0.476,1.043,0.295
11141,Review of Central and East European Law,0925-9880,0.476,0.492,0.081
11141,tm-Technisches Messen,0171-8096,0.476,0.324,0.036
11150,IEICE Electronics Express,1349-2543,0.475,0.427,0.082
11150,J-FOR-Journal of Science & Technology for Forest Products and Processes,1927-6311,0.475,0.708,0.162
11150,Notes and Records-The Royal Society Journal of the History of Science,0035-9149,0.475,0.537,0.360
11150,Revista Brasileira de Fruticultura,0100-2945,0.475,0.736,0.139
11150,SOCIETY & ANIMALS,1063-1119,0.475,0.909,0.298
11150,SOCIETY & ANIMALS,1063-1119,0.475,0.909,0.298
11150,Scientia Iranica,1026-3098,0.475,1.066,0.207
11150,VIE ET MILIEU-LIFE AND ENVIRONMENT,0240-8759,0.475,0.522,0.132
11158,Indian Journal of Hematology and Blood Transfusion,0971-4502,0.474,0.500,0.096
11158,LIBRARY TRENDS,0024-2594,0.474,0.542,0.105
11160,Convergencia-Revista de Ciencias Sociales,2448-5799,0.473,0.412,0.055
11160,Filosofija-Sociologija,0235-7186,0.473,0.291,0.094
11160,GLASS AND CERAMICS,0361-7610,0.473,0.418,0.051
11160,NOVON,1055-3177,0.473,0.465,0.142
11160,SOCIAL HISTORY OF MEDICINE,0951-631X,0.473,0.654,0.378
11160,SOCIAL HISTORY OF MEDICINE,0951-631X,0.473,0.654,0.378
11166,Communication and Critical-Cultural Studies,1479-1420,0.472,0.735,0.295
11166,HERALD OF THE RUSSIAN ACADEMY OF SCIENCES,1019-3316,0.472,0.470,0.085
11166,PROGRESS IN COMPUTATIONAL FLUID DYNAMICS,1468-4349,0.472,0.952,0.278
11169,JOURNAL OF THE CHINESE INSTITUTE OF ENGINEERS,0253-3839,0.471,0.440,0.072
11170,JOURNAL OF MATHEMATICAL ECONOMICS,0304-4068,0.470,0.595,0.598
11170,JOURNAL OF MATHEMATICAL ECONOMICS,0304-4068,0.470,0.595,0.598
11172,INTERNATIONAL JOURNAL OF OFFSHORE AND POLAR ENGINEERING,1053-5381,0.469,0.653,0.200
11172,INTERNATIONAL REVIEW OF SOCIAL HISTORY,0020-8590,0.469,0.718,0.386
11172,Maejo International Journal of Science and Technology,1905-7873,0.469,0.546,0.108
11172,Pacific Journal of Optimization,1348-9151,0.469,0.515,0.419
11172,Topics in Companion Animal Medicine,1938-9736,0.469,1.103,0.386
11177,Cement Wapno Beton,1425-8129,0.468,0.563,0.071
11178,Czech Journal of Genetics and Plant Breeding,1212-1975,0.467,0.581,0.141
11178,Ethik in der Medizin,0935-7335,0.467,0.500,0.082
11178,FOLIA ZOOLOGICA,0139-7893,0.467,0.674,0.215
11181,CHEMICAL & ENGINEERING NEWS,0009-2347,0.466,0.242,0.064
11181,International Arab Journal of Information Technology,1683-3198,0.466,0.662,0.056
